char_count,word_count,avg_word_len,uppercase_ratio,exclamation_count,question_count,caps_word_count
148,35,4.228571428571429,0.0,0,0,0
180,34,5.294117647058823,0.0,0,0,0
146,30,4.866666666666666,0.0410958904109589,0,0,1
148,25,5.92,0.0,0,0,0
150,28,5.357142857142857,0.02,0,0,0
102,18,5.666666666666667,0.0,0,0,0
83,16,5.1875,0.024096385542168676,0,0,0
67,14,4.785714285714286,0.0,0,0,0
516,88,5.863636363636363,0.06201550387596899,1,0,5
82,17,4.823529411764706,0.0,0,0,0
37,6,6.166666666666667,0.08108108108108109,0,0,0
110,22,5.0,0.0,0,0,0
66,12,5.5,0.10606060606060606,0,0,1
83,16,5.1875,0.060240963855421686,0,0,1
139,27,5.148148148148148,0.06474820143884892,0,0,3
178,35,5.085714285714285,0.0449438202247191,0,0,1
56,9,6.222222222222222,0.017857142857142856,0,2,0
85,13,6.538461538461538,0.023529411764705882,0,0,0
71,15,4.733333333333333,0.0,0,0,0
70,11,6.363636363636363,0.014285714285714285,0,0,0
251,40,6.275,0.0,0,0,0
131,22,5.954545454545454,0.03816793893129771,0,0,0
136,28,4.857142857142857,0.051470588235294115,0,0,1
46,8,5.75,0.043478260869565216,0,0,0
15,3,5.0,0.0,0,0,0
64,13,4.923076923076923,0.015625,0,0,0
224,50,4.48,0.013392857142857142,0,0,0
659,110,5.990909090909091,0.012139605462822459,0,0,0
56,9,6.222222222222222,0.08928571428571429,0,0,1
34,6,5.666666666666667,0.029411764705882353,0,0,0
72,12,6.0,0.0,0,0,0
184,33,5.575757575757576,0.02717391304347826,0,0,0
91,16,5.6875,0.03296703296703297,0,0,0
9,2,4.5,0.1111111111111111,0,0,0
147,31,4.741935483870968,0.027210884353741496,0,0,0
50,7,7.142857142857143,0.1,0,0,0
803,136,5.904411764705882,0.034869240348692404,0,0,3
31,8,3.875,0.06451612903225806,0,0,0
58,10,5.8,0.05172413793103448,2,0,0
123,31,3.967741935483871,0.0,2,1,0
259,50,5.18,0.06177606177606178,7,0,3
23,4,5.75,0.0,0,0,0
29,6,4.833333333333333,0.0,0,0,0
54,12,4.5,0.037037037037037035,0,0,0
119,22,5.409090909090909,0.008403361344537815,0,0,0
126,25,5.04,0.015873015873015872,0,0,0
192,32,6.0,0.026041666666666668,2,3,0
64,11,5.818181818181818,0.078125,0,0,1
292,46,6.3478260869565215,0.0,0,0,0
128,27,4.7407407407407405,0.015625,0,0,0
79,14,5.642857142857143,0.02531645569620253,0,0,0
156,27,5.777777777777778,0.0,0,0,0
40,7,5.714285714285714,0.05,2,0,0
39,7,5.571428571428571,0.02564102564102564,1,0,0
238,46,5.173913043478261,0.15126050420168066,0,0,6
165,33,5.0,0.006060606060606061,0,0,0
18,3,6.0,0.05555555555555555,0,0,0
261,48,5.4375,0.01532567049808429,0,0,0
146,25,5.84,0.03424657534246575,0,0,1
24,5,4.8,0.0,0,0,0
217,42,5.166666666666667,0.0,0,0,0
163,29,5.620689655172414,0.024539877300613498,0,1,0
85,15,5.666666666666667,0.011764705882352941,0,0,0
96,20,4.8,0.03125,0,0,1
989,119,8.3109243697479,0.0010111223458038423,0,0,0
42,10,4.2,0.047619047619047616,2,0,0
136,26,5.230769230769231,0.007352941176470588,0,1,0
63,10,6.3,0.07936507936507936,0,0,0
106,19,5.578947368421052,0.009433962264150943,0,0,0
123,25,4.92,0.024390243902439025,0,0,0
30,6,5.0,0.0,0,0,0
43,7,6.142857142857143,0.023255813953488372,0,0,0
48,11,4.363636363636363,0.020833333333333332,0,0,0
50,12,4.166666666666667,0.02,0,0,0
544,96,5.666666666666667,0.025735294117647058,0,1,0
99,19,5.2105263157894735,0.0,0,0,0
84,17,4.9411764705882355,0.023809523809523808,0,0,0
67,13,5.153846153846154,0.07462686567164178,0,0,1
294,24,12.25,0.3741496598639456,161,0,24
94,18,5.222222222222222,0.0425531914893617,0,0,0
247,43,5.744186046511628,0.04048582995951417,0,1,1
470,91,5.164835164835165,0.031914893617021274,0,0,1
171,35,4.885714285714286,0.07017543859649122,0,0,1
24,3,8.0,0.08333333333333333,0,0,0
54,11,4.909090909090909,0.05555555555555555,0,0,0
88,19,4.631578947368421,0.03409090909090909,1,0,1
98,16,6.125,0.15306122448979592,0,0,0
629,121,5.198347107438017,0.03815580286168521,0,0,0
37,6,6.166666666666667,0.10810810810810811,0,0,1
154,32,4.8125,0.01948051948051948,0,3,0
36,8,4.5,0.05555555555555555,0,0,0
175,33,5.303030303030303,0.017142857142857144,2,0,0
324,54,6.0,0.015432098765432098,0,1,0
122,21,5.809523809523809,0.040983606557377046,0,0,0
104,16,6.5,0.057692307692307696,1,1,0
92,16,5.75,0.0,0,0,0
171,35,4.885714285714286,0.005847953216374269,0,0,0
198,35,5.6571428571428575,0.0,0,0,0
132,24,5.5,0.03787878787878788,0,0,0
25,5,5.0,0.04,0,0,0
86,14,6.142857142857143,0.011627906976744186,0,0,0
42,8,5.25,0.0,0,0,0
441,79,5.582278481012659,0.022675736961451247,0,5,1
17,4,4.25,0.0,0,0,0
92,11,8.363636363636363,0.06521739130434782,3,0,1
82,16,5.125,0.024390243902439025,0,0,0
110,11,10.0,0.06363636363636363,0,0,1
50,7,7.142857142857143,0.06,3,0,0
94,14,6.714285714285714,0.02127659574468085,0,0,0
108,20,5.4,0.027777777777777776,0,0,0
141,28,5.035714285714286,0.014184397163120567,0,0,0
194,37,5.243243243243243,0.030927835051546393,0,1,0
75,5,15.0,0.013333333333333334,1,0,0
342,64,5.34375,0.02631578947368421,0,2,0
95,19,5.0,0.042105263157894736,0,1,1
89,16,5.5625,0.033707865168539325,0,0,1
54,9,6.0,0.05555555555555555,0,0,0
65,13,5.0,0.015384615384615385,0,0,0
57,14,4.071428571428571,0.0,0,0,0
107,23,4.6521739130434785,0.0,0,0,0
55,12,4.583333333333333,0.03636363636363636,0,0,0
35,8,4.375,0.05714285714285714,0,0,0
186,34,5.470588235294118,0.016129032258064516,0,0,0
48,7,6.857142857142857,0.020833333333333332,0,0,0
134,28,4.785714285714286,0.14925373134328357,2,0,3
19,3,6.333333333333333,0.05263157894736842,0,0,0
2505,246,10.182926829268293,0.04471057884231537,0,3,8
136,26,5.230769230769231,0.022058823529411766,0,0,0
742,146,5.082191780821918,0.6805929919137467,9,0,119
30,6,5.0,0.03333333333333333,0,1,0
62,10,6.2,0.016129032258064516,0,0,0
143,30,4.766666666666667,0.04895104895104895,0,0,1
137,24,5.708333333333333,0.2846715328467153,0,0,7
264,50,5.28,0.015151515151515152,0,0,0
36,5,7.2,0.027777777777777776,0,0,0
140,22,6.363636363636363,0.07142857142857142,0,0,0
94,16,5.875,0.010638297872340425,0,0,0
155,27,5.7407407407407405,0.0064516129032258064,0,0,0
133,26,5.115384615384615,0.0,0,0,0
112,23,4.869565217391305,0.03571428571428571,4,0,0
354,57,6.2105263157894735,0.02824858757062147,0,0,0
36,8,4.5,0.0,0,0,0
153,22,6.954545454545454,0.0392156862745098,0,0,1
39,9,4.333333333333333,0.20512820512820512,0,0,2
119,27,4.407407407407407,0.058823529411764705,0,0,1
87,18,4.833333333333333,0.05747126436781609,6,0,1
200,30,6.666666666666667,0.03,0,0,0
42,8,5.25,0.09523809523809523,0,0,0
92,21,4.380952380952381,0.03260869565217391,0,1,0
215,44,4.886363636363637,0.0,0,0,0
73,12,6.083333333333333,0.1232876712328767,1,0,1
182,31,5.870967741935484,0.07692307692307693,1,0,3
100,17,5.882352941176471,0.04,0,0,0
29,8,3.625,0.034482758620689655,0,0,0
37,6,6.166666666666667,0.0,0,0,0
69,15,4.6,0.0,0,0,0
92,16,5.75,0.010869565217391304,0,0,0
89,17,5.235294117647059,0.02247191011235955,0,0,0
52,10,5.2,0.019230769230769232,1,0,0
129,21,6.142857142857143,0.015503875968992248,0,0,0
95,18,5.277777777777778,0.0,0,0,0
197,35,5.628571428571429,0.03553299492385787,0,2,0
49,13,3.769230769230769,0.0,0,0,0
55,11,5.0,0.01818181818181818,0,0,0
335,51,6.568627450980392,0.0,0,0,0
123,25,4.92,0.04065040650406504,0,1,0
122,25,4.88,0.0,0,0,0
222,38,5.842105263157895,0.018018018018018018,0,0,0
878,157,5.592356687898089,0.02847380410022779,0,0,2
158,30,5.266666666666667,0.0,0,0,0
52,9,5.777777777777778,0.0,0,0,0
122,23,5.304347826086956,0.02459016393442623,0,0,0
21,4,5.25,0.047619047619047616,0,0,0
569,98,5.8061224489795915,0.03163444639718805,0,0,1
100,22,4.545454545454546,0.02,0,0,0
269,48,5.604166666666667,0.022304832713754646,0,0,0
258,46,5.608695652173913,0.0,0,0,0
65,12,5.416666666666667,0.07692307692307693,0,0,1
76,16,4.75,0.0,0,0,0
107,16,6.6875,0.0,0,0,0
68,13,5.230769230769231,0.0,1,1,0
75,12,6.25,0.06666666666666667,0,0,1
970,172,5.6395348837209305,0.0288659793814433,0,0,5
102,18,5.666666666666667,0.0196078431372549,1,0,0
11,3,3.6666666666666665,0.09090909090909091,1,0,0
114,22,5.181818181818182,0.05263157894736842,1,0,1
57,11,5.181818181818182,0.0,0,0,0
198,38,5.2105263157894735,0.050505050505050504,0,0,1
175,34,5.147058823529412,0.02857142857142857,0,1,0
25,4,6.25,0.04,0,0,0
491,92,5.336956521739131,0.06109979633401222,0,1,4
87,14,6.214285714285714,0.022988505747126436,1,0,0
41,3,13.666666666666666,0.024390243902439025,0,0,0
26,6,4.333333333333333,0.11538461538461539,0,0,1
144,23,6.260869565217392,0.013888888888888888,0,0,0
299,59,5.067796610169491,0.03678929765886288,0,1,0
45,10,4.5,0.044444444444444446,0,0,0
981,136,7.213235294117647,0.05402650356778797,0,1,6
108,17,6.352941176470588,0.0,0,1,0
36,8,4.5,0.027777777777777776,0,0,0
36,6,6.0,0.3888888888888889,0,0,3
38,7,5.428571428571429,0.0,0,0,0
275,51,5.392156862745098,0.0,0,0,0
221,43,5.1395348837209305,0.0,0,0,0
87,19,4.578947368421052,0.0,0,0,0
107,19,5.631578947368421,0.0,6,0,0
25,4,6.25,0.04,0,0,0
233,43,5.4186046511627906,0.0,0,0,0
33,3,11.0,0.09090909090909091,0,0,0
112,19,5.894736842105263,0.0,0,0,0
29,5,5.8,0.034482758620689655,0,0,0
174,33,5.2727272727272725,0.04597701149425287,0,1,0
31,5,6.2,0.03225806451612903,1,0,0
56,9,6.222222222222222,0.03571428571428571,0,0,0
34,6,5.666666666666667,0.08823529411764706,0,0,0
60,12,5.0,0.7833333333333333,0,0,10
121,18,6.722222222222222,0.0,0,1,0
135,26,5.1923076923076925,0.044444444444444446,0,0,0
100,18,5.555555555555555,0.06,0,0,0
174,35,4.9714285714285715,0.017241379310344827,0,0,0
79,11,7.181818181818182,0.0759493670886076,0,0,0
106,22,4.818181818181818,0.009433962264150943,0,0,0
170,37,4.594594594594595,0.023529411764705882,0,0,1
94,18,5.222222222222222,0.0,0,0,0
41,7,5.857142857142857,0.0,0,0,0
122,23,5.304347826086956,0.00819672131147541,0,0,0
77,14,5.5,0.0,0,1,0
47,9,5.222222222222222,0.06382978723404255,0,0,0
107,18,5.944444444444445,0.037383177570093455,0,0,0
342,61,5.60655737704918,0.011695906432748537,0,0,0
150,25,6.0,0.013333333333333334,0,0,0
519,101,5.138613861386139,0.0019267822736030828,0,0,0
88,9,9.777777777777779,0.2159090909090909,4,0,2
63,10,6.3,0.031746031746031744,0,0,0
63,12,5.25,0.031746031746031744,1,1,0
70,12,5.833333333333333,0.04285714285714286,0,0,0
69,13,5.3076923076923075,0.028985507246376812,0,1,0
58,11,5.2727272727272725,0.0,0,0,0
120,25,4.8,0.016666666666666666,0,0,0
79,14,5.642857142857143,0.05063291139240506,0,0,0
1714,274,6.255474452554744,0.028004667444574097,4,0,0
130,24,5.416666666666667,0.046153846153846156,0,1,0
116,20,5.8,0.017241379310344827,4,3,0
67,13,5.153846153846154,0.029850746268656716,0,0,0
145,30,4.833333333333333,0.7310344827586207,0,1,29
320,68,4.705882352941177,0.0,0,0,0
39,7,5.571428571428571,0.05128205128205128,0,0,0
352,66,5.333333333333333,0.048295454545454544,0,3,3
84,19,4.421052631578948,0.047619047619047616,0,0,1
247,47,5.25531914893617,0.0,0,0,0
49,7,7.0,0.0,0,0,0
105,18,5.833333333333333,0.0,0,0,0
118,17,6.9411764705882355,0.15254237288135594,0,0,3
47,8,5.875,0.0851063829787234,0,1,1
47,7,6.714285714285714,0.1702127659574468,0,0,1
268,46,5.826086956521739,0.04477611940298507,0,0,1
28,6,4.666666666666667,0.03571428571428571,0,0,0
136,22,6.181818181818182,0.051470588235294115,0,2,0
248,43,5.767441860465116,0.0,0,0,0
246,40,6.15,0.028455284552845527,1,1,0
51,8,6.375,0.0196078431372549,0,0,0
209,36,5.805555555555555,0.7894736842105263,2,1,34
34,4,8.5,0.20588235294117646,2,0,1
305,48,6.354166666666667,0.013114754098360656,0,0,0
43,9,4.777777777777778,0.0,0,0,0
222,42,5.285714285714286,0.03153153153153153,0,0,0
84,20,4.2,0.011904761904761904,0,0,0
74,11,6.7272727272727275,0.05405405405405406,0,0,0
110,21,5.238095238095238,0.00909090909090909,0,0,0
25,5,5.0,0.68,4,0,5
606,114,5.315789473684211,0.08085808580858085,0,3,10
134,21,6.380952380952381,0.2537313432835821,0,0,7
1003,172,5.8313953488372094,0.054835493519441676,0,0,10
103,21,4.904761904761905,0.0,0,0,0
110,21,5.238095238095238,0.10909090909090909,0,0,2
390,68,5.735294117647059,0.023076923076923078,0,0,0
71,13,5.461538461538462,0.014084507042253521,0,0,0
118,24,4.916666666666667,0.0,1,1,0
822,145,5.6689655172413795,0.032846715328467155,3,0,0
257,45,5.711111111111111,0.06614785992217899,0,0,2
55,12,4.583333333333333,0.01818181818181818,0,0,0
49,10,4.9,0.02040816326530612,0,0,0
215,40,5.375,0.19534883720930232,8,0,9
182,28,6.5,0.027472527472527472,0,0,1
32,6,5.333333333333333,0.5,5,0,3
202,32,6.3125,0.054455445544554455,0,0,2
108,21,5.142857142857143,0.018518518518518517,0,0,0
241,45,5.355555555555555,0.04979253112033195,0,0,1
131,23,5.695652173913044,0.06870229007633588,0,0,2
62,10,6.2,0.6290322580645161,12,0,9
67,8,8.375,0.014925373134328358,0,0,0
44,9,4.888888888888889,0.022727272727272728,0,0,0
118,21,5.619047619047619,0.0,0,0,0
39,8,4.875,0.0,0,0,0
53,10,5.3,0.03773584905660377,1,0,0
170,31,5.483870967741935,0.0,0,0,0
113,20,5.65,0.09734513274336283,0,0,2
109,22,4.954545454545454,0.01834862385321101,0,0,0
31,6,5.166666666666667,0.03225806451612903,0,0,0
131,22,5.954545454545454,0.030534351145038167,11,10,0
96,24,4.0,0.0,0,0,0
50,9,5.555555555555555,0.02,0,0,0
256,47,5.446808510638298,0.03125,0,0,1
284,57,4.982456140350878,0.0,0,2,0
43,9,4.777777777777778,0.813953488372093,0,0,9
666,114,5.842105263157895,0.042042042042042045,0,2,5
31,8,3.875,0.03225806451612903,0,0,0
663,119,5.571428571428571,0.015082956259426848,4,1,1
131,19,6.894736842105263,0.022900763358778626,0,0,0
241,43,5.604651162790698,0.016597510373443983,0,0,0
668,122,5.475409836065574,0.004491017964071856,0,1,0
147,26,5.653846153846154,0.013605442176870748,0,0,0
142,22,6.454545454545454,0.014084507042253521,0,0,0
73,12,6.083333333333333,0.0547945205479452,0,0,0
26,4,6.5,0.07692307692307693,0,1,0
118,13,9.076923076923077,0.1016949152542373,0,0,1
104,21,4.9523809523809526,0.0,0,0,0
69,12,5.75,0.057971014492753624,0,0,0
45,8,5.625,0.044444444444444446,0,0,0
149,23,6.478260869565218,0.04697986577181208,0,0,0
711,116,6.129310344827586,0.040787623066104076,0,0,2
117,24,4.875,0.06837606837606838,1,1,2
82,16,5.125,0.0,0,0,0
381,60,6.35,0.010498687664041995,0,0,0
124,20,6.2,0.008064516129032258,1,1,0
106,17,6.235294117647059,0.09433962264150944,0,0,2
42,8,5.25,0.023809523809523808,0,0,0
1800,271,6.642066420664206,0.027777777777777776,0,0,4
103,16,6.4375,0.009708737864077669,0,0,0
897,150,5.98,0.023411371237458192,0,0,2
171,35,4.885714285714286,0.07017543859649122,0,0,1
155,28,5.535714285714286,0.01935483870967742,0,0,0
73,14,5.214285714285714,0.0136986301369863,0,0,0
79,15,5.266666666666667,0.0,0,0,0
36,5,7.2,0.08333333333333333,1,0,0
316,62,5.096774193548387,0.0,0,0,0
78,14,5.571428571428571,0.02564102564102564,2,0,0
63,11,5.7272727272727275,0.06349206349206349,0,0,1
76,15,5.066666666666666,0.013157894736842105,0,0,0
109,20,5.45,0.03669724770642202,0,0,0
235,45,5.222222222222222,0.01702127659574468,0,0,0
134,26,5.153846153846154,0.029850746268656716,0,0,0
99,17,5.823529411764706,0.010101010101010102,1,1,0
162,20,8.1,0.10493827160493827,0,0,2
85,16,5.3125,0.011764705882352941,0,0,0
88,15,5.866666666666666,0.022727272727272728,0,0,0
227,39,5.82051282051282,0.3524229074889868,2,0,14
63,3,21.0,0.0,0,0,0
127,26,4.884615384615385,0.7322834645669292,5,1,24
97,15,6.466666666666667,0.0,0,0,0
131,21,6.238095238095238,0.0,0,0,0
53,10,5.3,0.018867924528301886,0,0,0
116,17,6.823529411764706,0.034482758620689655,1,0,0
61,10,6.1,0.03278688524590164,0,0,0
651,114,5.7105263157894735,0.018433179723502304,1,2,0
257,47,5.468085106382978,0.0311284046692607,0,0,0
90,13,6.923076923076923,0.0,0,2,0
34,6,5.666666666666667,0.0,0,0,0
97,21,4.619047619047619,0.010309278350515464,0,0,0
113,19,5.947368421052632,0.0,0,0,0
89,11,8.090909090909092,0.0449438202247191,0,0,0
78,14,5.571428571428571,0.0,0,0,0
294,47,6.25531914893617,0.047619047619047616,4,1,0
43,9,4.777777777777778,0.0,0,0,0
20,2,10.0,0.1,0,0,0
98,15,6.533333333333333,0.030612244897959183,0,1,1
134,29,4.620689655172414,0.0,0,0,0
134,26,5.153846153846154,0.03731343283582089,0,1,1
64,10,6.4,0.0,1,0,0
79,17,4.647058823529412,0.0,0,0,0
71,14,5.071428571428571,0.028169014084507043,0,2,0
92,19,4.842105263157895,0.043478260869565216,0,0,0
459,84,5.464285714285714,0.017429193899782137,0,1,0
115,24,4.791666666666667,0.0,0,0,0
61,16,3.8125,0.0,1,0,0
79,13,6.076923076923077,0.08860759493670886,2,0,1
996,189,5.26984126984127,0.020080321285140562,0,0,0
34,5,6.8,0.029411764705882353,0,0,0
30,5,6.0,0.0,0,0,0
83,11,7.545454545454546,0.08433734939759036,0,0,1
79,15,5.266666666666667,0.012658227848101266,0,0,0
54,11,4.909090909090909,0.1111111111111111,0,0,1
76,15,5.066666666666666,0.0,0,1,0
142,28,5.071428571428571,0.0,0,0,0
265,51,5.196078431372549,0.0,0,0,0
50,5,10.0,0.04,0,0,0
18,2,9.0,0.16666666666666666,0,0,0
61,14,4.357142857142857,0.06557377049180328,0,0,1
23,5,4.6,0.0,0,0,0
156,29,5.379310344827586,0.01282051282051282,0,0,0
281,47,5.9787234042553195,0.017793594306049824,0,0,0
361,63,5.73015873015873,0.030470914127423823,0,0,1
60,11,5.454545454545454,0.05,0,0,0
116,23,5.043478260869565,0.017241379310344827,0,0,0
480,96,5.0,0.60625,0,0,72
276,50,5.52,0.0,0,0,0
298,55,5.418181818181818,0.0,0,0,0
36,9,4.0,0.0,0,0,0
247,45,5.488888888888889,0.0,0,0,0
2131,282,7.556737588652482,0.05255748474894416,224,0,0
125,21,5.9523809523809526,0.064,3,0,0
288,50,5.76,0.0,0,0,0
162,31,5.225806451612903,0.030864197530864196,0,0,0
69,13,5.3076923076923075,0.07246376811594203,4,0,0
170,34,5.0,0.023529411764705882,0,0,0
277,41,6.7560975609756095,0.036101083032490974,0,0,2
252,45,5.6,0.0,0,0,0
78,14,5.571428571428571,0.0,1,0,0
4993,814,6.1339066339066335,0.4900861205687963,101,0,0
169,32,5.28125,0.011834319526627219,0,0,0
86,16,5.375,0.011627906976744186,0,0,0
37,7,5.285714285714286,0.05405405405405406,0,0,1
97,20,4.85,0.030927835051546393,2,0,0
41,8,5.125,0.0,0,0,0
208,33,6.303030303030303,0.04326923076923077,0,0,0
48,9,5.333333333333333,0.0,0,0,0
140,24,5.833333333333333,0.05714285714285714,0,1,1
144,29,4.9655172413793105,0.04861111111111111,0,0,0
127,25,5.08,0.0,0,0,0
30,4,7.5,0.5666666666666667,1,0,0
174,32,5.4375,0.05172413793103448,0,3,1
58,11,5.2727272727272725,0.06896551724137931,0,0,0
58,10,5.8,0.017241379310344827,0,0,0
2239,334,6.703592814371257,0.042876284055381866,2,1,2
94,15,6.266666666666667,0.1276595744680851,0,0,0
109,19,5.7368421052631575,0.01834862385321101,0,0,0
61,9,6.777777777777778,0.01639344262295082,0,0,0
71,13,5.461538461538462,0.0,0,0,0
64,12,5.333333333333333,0.03125,0,0,0
47,8,5.875,0.0425531914893617,0,1,0
322,70,4.6,0.0,0,0,0
101,22,4.590909090909091,0.019801980198019802,0,0,0
259,50,5.18,0.06177606177606178,7,0,3
132,26,5.076923076923077,0.007575757575757576,0,0,0
81,14,5.785714285714286,0.04938271604938271,0,1,0
78,15,5.2,0.01282051282051282,0,0,0
212,37,5.72972972972973,0.018867924528301886,0,0,0
74,14,5.285714285714286,0.04054054054054054,0,0,0
243,44,5.5227272727272725,0.01646090534979424,1,2,0
74,15,4.933333333333334,0.0,0,0,0
50,10,5.0,0.0,0,0,0
143,26,5.5,0.013986013986013986,0,0,0
97,16,6.0625,0.07216494845360824,0,0,0
67,14,4.785714285714286,0.014925373134328358,0,0,0
128,26,4.923076923076923,0.015625,0,2,0
600,104,5.769230769230769,0.013333333333333334,0,1,3
430,72,5.972222222222222,0.02558139534883721,1,0,0
58,11,5.2727272727272725,0.0,0,0,0
145,27,5.37037037037037,0.0,0,0,0
54,12,4.5,0.018518518518518517,0,0,0
200,37,5.405405405405405,0.43,19,1,21
97,14,6.928571428571429,0.041237113402061855,0,1,0
176,34,5.176470588235294,0.028409090909090908,0,0,1
519,101,5.138613861386139,0.0019267822736030828,0,0,0
131,19,6.894736842105263,0.05343511450381679,0,0,1
50,9,5.555555555555555,0.0,0,0,0
85,7,12.142857142857142,0.09411764705882353,0,0,1
145,28,5.178571428571429,0.0,0,0,0
93,13,7.153846153846154,0.0,0,0,0
56,11,5.090909090909091,0.03571428571428571,0,0,0
27,5,5.4,0.4074074074074074,1,0,2
30,5,6.0,0.03333333333333333,0,0,0
150,28,5.357142857142857,0.013333333333333334,0,0,0
228,45,5.066666666666666,0.017543859649122806,0,0,0
581,98,5.928571428571429,0.010327022375215147,0,0,0
76,13,5.846153846153846,0.0,0,1,0
122,26,4.6923076923076925,0.0,0,0,0
51,9,5.666666666666667,0.0392156862745098,0,1,0
337,58,5.810344827586207,0.011869436201780416,0,1,0
191,38,5.026315789473684,0.02617801047120419,0,1,1
113,23,4.913043478260869,0.061946902654867256,0,0,0
124,21,5.904761904761905,0.04032258064516129,0,0,1
542,98,5.530612244897959,0.025830258302583026,1,7,1
57,10,5.7,0.0,0,0,0
50,12,4.166666666666667,0.0,1,0,0
27,6,4.5,0.14814814814814814,0,0,1
161,32,5.03125,0.006211180124223602,0,0,0
90,17,5.294117647058823,0.022222222222222223,0,0,0
